Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
9000,8,2008,4,4.0,768.0,5,786,804,2.0,4,8,676.0,3.0,0,210000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7488,7,2005,4,4.0,1208.0,5,1208,0,2.0,4,8,632.0,3.0,0,183600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10237,6,2007,4,4.0,783.0,5,783,701,2.0,4,8,393.0,3.0,0,178900,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10800,5,1988,3,4.0,1200.0,3,1200,0,6.0,3,8,0.0,0.0,0,179000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
21780,2,1950,2,0.0,0.0,3,810,0,1.0,3,7,280.0,3.0,0,57625,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6240,5,1952,3,3.0,672.0,5,899,423,2.0,3,8,280.0,3.0,0,132000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9930,7,2002,4,4.0,826.0,5,878,884,2.0,4,8,591.0,3.0,0,222000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8987,8,2006,4,4.0,1595.0,5,1595,0,2.0,4,8,880.0,3.0,0,221500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10420,6,2009,3,4.0,1212.0,5,1212,0,2.0,4,8,460.0,3.0,0,186000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7446,4,1950,3,3.0,788.0,3,788,0,1.0,3,8,0.0,0.0,0,100000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7180,8,2002,4,4.0,1568.0,5,1568,0,2.0,4,8,564.0,3.0,0,221000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
11175,7,2007,4,4.0,1316.0,5,1316,0,2.0,4,8,440.0,3.0,0,200141,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4224,5,1976,3,4.0,1142.0,3,1142,0,2.0,3,8,528.0,3.0,0,134000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
12883,8,2010,4,4.0,1544.0,5,1544,0,2.0,4,8,868.0,3.0,0,290941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6858,6,1950,3,4.0,806.0,3,841,806,2.0,2,8,216.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4500,6,1998,3,5.0,1216.0,5,1216,0,3.0,3,8,402.0,3.0,0,164000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
17082,6,1992,3,4.0,1117.0,5,1117,864,3.0,4,8,522.0,3.0,0,230000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
18044,8,1986,4,4.0,279.0,4,2726,0,2.0,4,8,691.0,4.0,228,315000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10032,6,1959,3,3.0,1244.0,5,1580,0,2.0,3,8,440.0,3.0,0,159500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11929,8,1995,4,4.0,1242.0,5,1251,1250,2.0,4,8,751.0,3.0,0,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6911,5,1950,3,3.0,1145.0,3,1301,0,1.0,2,7,440.0,3.0,0,100000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11677,5,1966,3,3.0,1040.0,3,1040,0,2.0,3,8,264.0,3.0,0,123000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12108,4,1955,3,3.0,1440.0,3,1440,0,2.0,2,8,0.0,0.0,0,118000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
14112,5,1964,3,3.0,1152.0,3,1152,0,2.0,3,8,484.0,3.0,0,180500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12615,6,2001,3,3.0,1202.0,3,2158,0,3.0,4,8,576.0,3.0,0,243000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11645,7,2005,4,4.0,1734.0,5,1734,0,3.0,4,8,660.0,3.0,0,260000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
25419,8,1990,4,3.0,1360.0,4,1360,1360,3.0,4,8,795.0,3.0,512,235000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5400,4,1950,2,3.0,840.0,5,840,534,1.0,3,8,338.0,3.0,0,105000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3242,7,2003,4,4.0,1405.0,5,1405,0,3.0,4,8,478.0,3.0,0,200000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
12867,8,2006,4,5.0,1209.0,5,1209,1044,2.0,5,8,575.0,3.0,0,344133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9297,5,1976,3,3.0,1728.0,3,1728,0,4.0,3,8,560.0,3.0,0,188000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
7200,4,1967,3,0.0,0.0,3,862,1788,3.0,3,6,0.0,0.0,0,160000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
15578,6,2006,4,4.0,728.0,4,728,728,2.0,3,8,429.0,3.0,0,172785,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13031,6,1996,3,4.0,691.0,4,691,807,2.0,3,8,409.0,3.0,0,187500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9650,6,1977,3,4.0,1350.0,3,1334,0,2.0,3,8,630.0,3.0,0,167900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9842,4,1962,3,0.0,0.0,3,1224,0,2.0,3,8,462.0,3.0,0,101800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
9790,6,1963,3,3.0,1328.0,3,1328,0,2.0,3,8,528.0,3.0,0,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8755,7,1999,4,4.0,992.0,5,1022,1038,3.0,4,8,390.0,3.0,0,214000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16779,5,1996,3,4.0,671.0,2,1567,1087,3.0,3,5,638.0,3.0,0,158000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12606,9,2008,4,4.0,1530.0,5,1530,0,2.0,4,8,984.0,3.0,0,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10778,7,1991,4,4.0,1054.0,4,1061,0,2.0,4,8,462.0,3.0,0,162000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6060,5,2007,4,3.0,837.0,5,1001,0,1.0,4,8,216.0,3.0,0,124900,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4750,8,2007,4,4.0,1573.0,5,1625,0,3.0,4,8,538.0,3.0,0,235000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
11235,5,1980,3,4.0,1420.0,4,1452,0,2.0,3,6,572.0,3.0,0,158450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12692,8,1993,4,4.0,3200.0,5,3228,0,4.0,4,8,546.0,3.0,0,430000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4928,6,1976,3,4.0,958.0,3,958,0,2.0,3,8,440.0,3.0,0,143750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
10665,7,2003,4,4.0,1453.0,5,1479,0,3.0,4,8,558.0,3.0,0,226000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10400,4,1956,3,3.0,1200.0,3,1200,0,2.0,3,8,294.0,3.0,0,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7420,5,1962,3,3.0,1057.0,3,1057,0,1.0,3,8,576.0,3.0,0,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12474,10,2008,5,5.0,1682.0,5,1742,590,3.0,5,8,846.0,3.0,0,426000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11643,8,2006,4,5.0,1524.0,5,1544,814,3.0,5,8,784.0,3.0,0,329900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7162,5,1966,3,3.0,876.0,3,904,0,1.0,3,8,408.0,3.0,0,109900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9360,6,2004,3,3.0,976.0,3,976,0,2.0,4,8,504.0,3.0,0,157500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8100,5,1973,3,3.0,1559.0,4,1559,0,2.0,3,6,812.0,3.0,0,153500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7000,5,1991,3,4.0,1117.0,3,820,527,2.0,3,8,0.0,0.0,0,107500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
15426,6,1997,3,4.0,928.0,5,928,836,3.0,4,8,470.0,3.0,0,231500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7793,7,2005,3,4.0,1108.0,3,1160,908,1.0,4,8,315.0,3.0,0,209500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7175,6,1984,3,4.0,744.0,3,752,0,2.0,3,8,264.0,3.0,0,125000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
11354,7,2000,4,3.0,1673.0,5,1673,0,3.0,4,8,583.0,3.0,0,270000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
15038,6,1996,3,4.0,916.0,4,916,720,2.0,3,8,386.0,3.0,0,173000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10721,6,1959,4,3.0,1252.0,5,1252,0,1.0,4,8,528.0,3.0,0,142000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8935,7,2002,4,4.0,831.0,5,831,829,2.0,4,8,493.0,3.0,0,195000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
15600,5,2005,3,3.0,1067.0,2,986,537,3.0,2,3,295.0,3.0,0,158000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6240,5,1950,3,3.0,1042.0,5,1042,534,1.0,3,8,225.0,3.0,0,149000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11235,4,1979,3,3.0,1051.0,4,1382,0,1.0,3,8,459.0,3.0,0,148000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4224,5,1975,3,4.0,1040.0,4,1040,0,1.0,3,8,499.0,3.0,0,124000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
12712,6,2006,3,4.0,1044.0,3,1055,0,2.0,4,8,542.0,3.0,0,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10482,6,1958,3,3.0,588.0,5,1138,0,1.0,3,8,264.0,3.0,0,145000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6420,5,1952,3,5.0,980.0,2,1148,0,1.0,3,8,308.0,3.0,0,123500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11764,8,2007,4,4.0,1152.0,5,1164,1106,2.0,4,8,671.0,3.0,0,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
20270,7,1979,3,4.0,1524.0,3,1524,0,3.0,3,8,478.0,3.0,0,245000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10200,5,1997,3,3.0,672.0,5,672,0,1.0,3,8,240.0,3.0,0,108000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5400,7,2006,4,3.0,931.0,3,1027,0,1.0,4,8,0.0,0.0,0,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9045,5,2005,4,4.0,768.0,5,768,768,2.0,4,8,400.0,3.0,0,167000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6240,4,1950,3,0.0,0.0,4,672,240,1.0,3,8,0.0,0.0,0,80500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9786,6,1981,3,3.0,912.0,3,1085,649,1.0,4,8,440.0,3.0,0,159000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9600,5,1994,3,3.0,702.0,4,842,630,1.0,4,8,250.0,3.0,0,125000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6120,5,1984,3,3.0,741.0,4,741,583,1.0,4,8,180.0,2.0,0,110000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11717,6,1970,3,3.0,1442.0,3,1442,0,2.0,3,8,615.0,3.0,0,185000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21384,5,2004,3,3.0,1324.0,5,1072,504,3.0,4,8,528.0,3.0,0,223500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10011,5,1996,3,3.0,1070.0,3,1236,0,1.0,4,7,447.0,3.0,0,134450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10800,5,1970,3,3.0,954.0,3,1766,648,2.0,3,5,520.0,3.0,0,160000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
9216,5,1975,3,3.0,1076.0,3,1076,0,1.0,3,8,576.0,3.0,0,143195,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8640,8,2009,4,4.0,1300.0,5,1314,0,3.0,4,8,552.0,3.0,0,229456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
15263,5,1959,3,4.0,1422.0,4,1675,0,2.0,3,8,365.0,3.0,0,173000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5500,4,1956,3,3.0,882.0,5,882,0,1.0,3,8,0.0,0.0,0,103200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9660,8,1998,4,4.0,1044.0,5,1079,897,3.0,4,8,885.0,3.0,0,286000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10007,5,2006,4,3.0,1053.0,5,1053,0,2.0,4,8,312.0,3.0,0,145500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8760,6,1959,3,3.0,1194.0,3,1194,0,2.0,3,8,312.0,3.0,0,148000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6821,6,2005,3,3.0,651.0,4,759,539,2.0,3,8,240.0,3.0,0,146500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11765,5,1957,3,3.0,1617.0,2,1797,0,1.0,3,8,963.0,3.0,0,169000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12320,7,1990,3,3.0,637.0,5,959,650,1.0,4,8,579.0,3.0,0,199500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16269,5,1978,3,4.0,907.0,3,907,0,1.0,3,8,343.0,3.0,0,140000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5520,5,1997,3,3.0,565.0,3,565,651,2.0,3,8,355.0,2.0,0,115000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5395,8,1993,4,4.0,1337.0,4,1337,0,3.0,4,8,462.0,3.0,0,180000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
11409,5,2008,3,3.0,768.0,4,1148,568,1.0,3,6,281.0,3.0,0,131000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8064,6,1950,3,3.0,795.0,4,765,368,1.0,3,8,900.0,3.0,0,128500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
17542,7,2003,4,3.0,1192.0,3,1516,651,3.0,4,8,518.0,3.0,0,294000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6291,6,1950,4,3.0,768.0,3,768,0,1.0,3,8,440.0,3.0,0,93850,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12438,6,1995,4,4.0,781.0,5,795,704,2.0,4,8,473.0,3.0,0,187000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
