,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
1790,9316,7,2006,4,4.0,879.0,5,879,916,2.0,4,8,578.0,3.0,0,191000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1791,5900,4,1958,3,4.0,440.0,3,869,0,1.0,2,8,0.0,0.0,0,85500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1792,6410,4,1958,3,3.0,960.0,5,960,0,1.0,3,8,0.0,0.0,0,90000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1793,6718,8,2001,4,5.0,1267.0,5,1312,0,2.0,4,8,471.0,3.0,0,180500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1794,9965,7,2007,4,5.0,1264.0,5,1282,1414,3.0,5,8,792.0,3.0,0,383970,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1795,11308,9,2008,5,5.0,1104.0,5,1130,1054,3.0,5,8,836.0,3.0,0,335000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1796,17920,5,1974,3,3.0,1763.0,3,1779,0,2.0,3,8,454.0,3.0,0,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1797,10800,5,1950,3,3.0,720.0,3,846,0,1.0,4,8,576.0,3.0,0,106000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1798,9600,8,2003,4,3.0,930.0,3,930,636,2.0,4,8,288.0,3.0,0,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1799,1700,7,1981,4,4.0,430.0,3,880,680,3.0,4,8,450.0,4.0,0,148400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1800,8736,7,2004,4,4.0,1553.0,5,1553,0,3.0,4,8,588.0,3.0,0,234500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1801,6978,5,1980,4,3.0,850.0,3,960,0,1.0,3,8,576.0,3.0,0,103000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1802,9000,4,2006,3,3.0,864.0,4,864,0,1.0,3,8,576.0,3.0,0,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1803,10171,7,2004,4,4.0,1517.0,5,1535,0,2.0,4,8,532.0,3.0,0,214000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1804,10320,6,1995,3,3.0,756.0,5,756,713,1.0,3,8,216.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1805,11216,8,2006,4,4.0,1489.0,5,1489,0,2.0,4,8,776.0,3.0,0,232600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1806,11700,6,1968,3,3.0,708.0,4,708,708,2.0,3,8,776.0,3.0,0,179900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1807,11380,6,2008,3,3.0,1080.0,4,1128,0,2.0,4,8,315.0,3.0,0,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1808,23303,8,2007,4,5.0,1508.0,5,1508,1012,3.0,5,8,640.0,3.0,0,409900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1809,11927,8,1995,4,4.0,1556.0,5,1592,0,2.0,4,8,484.0,3.0,0,228000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1810,13758,9,2006,5,5.0,1792.0,5,1792,0,3.0,4,8,925.0,3.0,0,372397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1811,10859,5,1995,3,4.0,1097.0,5,1097,0,1.0,3,8,672.0,3.0,0,145000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1812,17979,5,1968,3,3.0,1113.0,5,1160,0,2.0,4,8,257.0,3.0,0,152500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1813,8544,3,1950,3,0.0,0.0,2,1040,0,2.0,3,8,400.0,3.0,0,92900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1814,9240,5,2002,3,3.0,864.0,4,1211,0,1.0,3,7,576.0,3.0,0,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1815,8550,6,1950,3,3.0,816.0,5,816,0,2.0,3,8,240.0,3.0,0,129800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1816,6792,7,2006,4,4.0,1368.0,5,1368,0,2.0,4,8,474.0,3.0,0,202665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1817,9439,5,1950,3,3.0,912.0,4,912,336,1.0,3,8,160.0,2.0,0,87000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1818,7111,5,1983,4,3.0,1008.0,3,1143,0,1.0,3,8,288.0,3.0,0,138000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1819,9019,6,1994,3,4.0,636.0,5,636,684,2.0,4,8,472.0,3.0,0,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1820,14442,6,2004,3,3.0,1477.0,5,1839,0,3.0,4,8,416.0,3.0,0,257500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1821,7558,6,1950,3,3.0,896.0,4,1172,741,1.0,3,8,342.0,2.0,0,177000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1822,10926,5,1959,3,3.0,1678.0,3,1678,0,2.0,3,8,0.0,0.0,0,119900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1823,1936,4,1970,3,3.0,546.0,4,546,546,1.0,3,8,0.0,0.0,0,90500,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1824,19550,5,2007,3,3.0,1580.0,5,1518,0,2.0,2,8,0.0,0.0,0,260000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1825,8700,5,1961,3,3.0,920.0,4,888,0,1.0,3,8,240.0,3.0,0,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1826,7804,4,1950,3,3.0,1122.0,3,1328,653,3.0,4,6,576.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1827,4000,7,1995,3,4.0,531.0,3,567,531,2.0,3,8,216.0,3.0,0,148500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1828,16158,7,2005,4,5.0,1530.0,5,1530,0,3.0,4,8,430.0,3.0,0,260000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1829,4485,5,1950,3,3.0,936.0,3,936,0,2.0,3,8,0.0,0.0,0,109500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1830,8842,5,1954,3,2.0,381.0,5,992,0,1.0,3,8,319.0,3.0,0,155891,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1831,8072,5,1995,3,4.0,990.0,5,990,0,2.0,3,8,480.0,3.0,0,138000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1832,17871,4,1996,3,4.0,1680.0,4,1680,0,2.0,4,8,628.0,3.0,0,170000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1833,6342,5,1996,3,3.0,780.0,4,780,240,1.0,3,8,0.0,0.0,0,94000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1834,11875,5,1999,3,4.0,1344.0,5,1344,0,2.0,3,8,686.0,3.0,0,166500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1835,5700,7,1990,3,3.0,672.0,4,672,672,2.0,4,8,456.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1836,7420,5,1950,3,3.0,991.0,5,1077,0,2.0,3,8,205.0,4.0,0,118000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1837,9986,8,2007,4,5.0,1795.0,5,1795,0,2.0,4,8,895.0,3.0,0,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1838,11855,7,2000,3,5.0,1168.0,5,1168,1619,6.0,3,8,820.0,3.0,0,269500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1839,10544,5,1969,3,3.0,864.0,3,864,615,2.0,3,8,275.0,3.0,0,161000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1840,10800,6,1997,3,3.0,1522.0,3,1548,1066,2.0,3,8,624.0,3.0,0,240000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1841,9000,7,1988,3,3.0,650.0,5,832,650,1.0,3,8,324.0,3.0,0,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1842,9101,5,1978,3,4.0,1097.0,5,1110,0,2.0,4,8,602.0,3.0,0,165500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1843,10320,5,1991,3,2.0,451.0,3,759,0,1.0,3,8,576.0,3.0,0,85000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1844,11692,8,1994,4,4.0,1173.0,5,1215,1017,3.0,4,8,623.0,3.0,0,263550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1845,7128,7,1950,3,3.0,918.0,4,918,728,2.0,3,8,240.0,3.0,0,164000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1846,8499,6,2007,3,4.0,616.0,5,616,796,2.0,4,8,432.0,3.0,0,156932,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1847,8450,5,1968,3,3.0,882.0,3,909,0,1.0,3,8,294.0,3.0,0,116000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1848,12090,6,2003,3,4.0,585.0,5,1140,728,3.0,3,8,477.0,3.0,0,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1849,7040,5,1979,3,4.0,1094.0,3,1229,0,2.0,4,8,672.0,3.0,0,148325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1850,9780,7,2005,3,3.0,976.0,5,976,976,1.0,4,8,299.0,3.0,0,212300,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1851,5825,4,1953,3,2.0,600.0,4,747,0,1.0,3,8,528.0,3.0,0,79900,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1852,13618,8,2006,4,5.0,1728.0,5,1960,0,3.0,4,8,714.0,3.0,0,320000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1853,12853,8,2010,4,5.0,1642.0,5,1418,0,2.0,4,8,852.0,3.0,0,267916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1854,6931,4,1955,3,3.0,784.0,3,784,0,2.0,3,8,0.0,0.0,0,91900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1855,10044,5,1968,3,4.0,1196.0,3,1196,0,2.0,3,8,336.0,3.0,0,144000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1856,11443,8,2006,4,5.0,1868.0,5,2028,0,3.0,4,8,880.0,3.0,0,369900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1857,10728,8,2006,4,4.0,1095.0,4,1095,844,2.0,4,8,1053.0,3.0,0,266000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1858,9600,7,2005,3,3.0,689.0,5,689,689,2.0,4,8,360.0,3.0,0,161000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1859,11207,6,1997,3,4.0,802.0,4,802,709,3.0,3,8,413.0,3.0,0,185000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1860,6627,3,1950,3,0.0,0.0,3,720,0,1.0,3,8,287.0,3.0,0,72500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1861,10337,8,1999,4,3.0,725.0,5,909,863,2.0,4,8,816.0,3.0,0,184900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1862,9600,8,1981,4,4.0,2524.0,3,2524,0,3.0,4,8,542.0,3.0,0,278000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1863,9000,6,1958,3,4.0,160.0,2,1142,0,1.0,3,8,384.0,3.0,0,113500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1864,10140,7,1999,4,5.0,1650.0,5,1680,0,3.0,4,4,583.0,3.0,0,213250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1865,3635,7,2007,4,4.0,1386.0,5,1569,0,2.0,4,8,660.0,3.0,0,175900,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1866,7841,9,2005,5,5.0,1577.0,5,1577,0,3.0,5,8,564.0,3.0,0,280000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
1867,12891,8,2002,4,5.0,870.0,5,878,1126,3.0,4,8,644.0,3.0,0,257500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1868,7230,7,1992,3,3.0,851.0,4,867,851,2.0,4,8,264.0,3.0,0,238000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1869,13710,5,1950,3,3.0,910.0,3,910,648,1.0,3,8,282.0,3.0,0,152000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1870,2160,7,2000,4,4.0,600.0,5,624,628,3.0,4,8,462.0,3.0,0,160000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1871,7800,7,2005,4,4.0,891.0,5,891,795,2.0,4,8,462.0,3.0,0,184000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1872,10872,9,2006,4,5.0,1504.0,5,1531,0,3.0,5,8,700.0,3.0,0,300000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1873,8400,5,1957,3,3.0,1314.0,3,1314,0,2.0,3,8,294.0,3.0,0,145000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1874,2179,6,1976,3,4.0,855.0,4,855,601,2.0,3,8,460.0,3.0,0,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1875,10800,5,1988,3,4.0,1200.0,3,1200,0,6.0,3,8,0.0,0.0,0,179000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1876,8246,5,2001,3,3.0,1060.0,5,1060,0,2.0,4,8,270.0,3.0,0,154000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1877,9000,8,2008,4,4.0,768.0,5,786,804,2.0,4,8,676.0,3.0,0,210000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1878,7488,7,2005,4,4.0,1208.0,5,1208,0,2.0,4,8,632.0,3.0,0,183600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1879,10237,6,2007,4,4.0,783.0,5,783,701,2.0,4,8,393.0,3.0,0,178900,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1880,10800,5,1988,3,4.0,1200.0,3,1200,0,6.0,3,8,0.0,0.0,0,179000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1881,21780,2,1950,2,0.0,0.0,3,810,0,1.0,3,7,280.0,3.0,0,57625,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1882,6240,5,1952,3,3.0,672.0,5,899,423,2.0,3,8,280.0,3.0,0,132000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1883,9930,7,2002,4,4.0,826.0,5,878,884,2.0,4,8,591.0,3.0,0,222000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1884,8987,8,2006,4,4.0,1595.0,5,1595,0,2.0,4,8,880.0,3.0,0,221500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1885,10420,6,2009,3,4.0,1212.0,5,1212,0,2.0,4,8,460.0,3.0,0,186000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1886,7446,4,1950,3,3.0,788.0,3,788,0,1.0,3,8,0.0,0.0,0,100000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1887,7180,8,2002,4,4.0,1568.0,5,1568,0,2.0,4,8,564.0,3.0,0,221000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
